Frame,Timestamp,Value
48,0.8417109,{"event": "Frame"}
48,0.8417109,{"event":"Wheel", "speed":0.538582179480503}
49,0.8585876,{"event": "Frame"}
49,0.8585876,{"event":"Wheel", "speed":0.374961892317497}
50,0.8754104,{"event": "Frame"}
50,0.8754104,{"event":"Wheel", "speed":0.733766919343624}
51,0.8922236,{"event": "Frame"}
51,0.8922236,{"event":"Wheel", "speed":0.0925719463697504}
52,0.9090569,{"event": "Frame"}
52,0.9090569,{"event":"Wheel", "speed":0.928951659206744}
53,0.9258409,{"event": "Frame"}
53,0.9258409,{"event":"Wheel", "speed":0.287756686232871}
54,0.9426979,{"event": "Frame"}
54,0.9426979,{"event":"Wheel", "speed":0.646561713258997}
55,0.9595406,{"event": "Frame"}
55,0.9595406,{"event":"Wheel", "speed":0.482941426095991}
56,0.9763621,{"event": "Frame"}
56,0.9763621,{"event":"Wheel", "speed":0.841746453122118}
57,0.9931305,{"event": "Frame"}
57,0.9931305,{"event":"Wheel", "speed":0.678126165959111}
58,1.009917,{"event": "Frame"}
58,1.009917,{"event":"Wheel", "speed":0.0369311929852381}
59,1.0266996,{"event": "Frame"}
59,1.0266996,{"event":"Wheel", "speed":0.395736220011365}
60,1.0435629,{"event": "Frame"}
60,1.0435629,{"event":"Wheel", "speed":0.590920959874485}
61,1.0603372,{"event": "Frame"}
61,1.0603372,{"event":"Wheel", "speed":0.949725986900612}
62,1.0771165,{"event": "Frame"}
62,1.0771165,{"event":"Wheel", "speed":0.786105699737605}
63,1.0939031,{"event": "Frame"}
63,1.0939031,{"event":"Wheel", "speed":0.144910726763732}
64,1.110721,{"event": "Frame"}
64,1.110721,{"event":"Wheel", "speed":0.981290439600726}
65,1.1275371,{"event": "Frame"}
65,1.1275371,{"event":"Wheel", "speed":0.340095466626853}
66,1.1443507,{"event": "Frame"}
66,1.1443507,{"event":"Wheel", "speed":0.698900493652979}
67,1.1611679,{"event": "Frame"}
67,1.1611679,{"event":"Wheel", "speed":0.535280206489973}
68,1.1779462,{"event": "Frame"}
68,1.1779462,{"event":"Wheel", "speed":0.894085233516099}
69,1.1947408,{"event": "Frame"}
69,1.1947408,{"event":"Wheel", "speed":0.252890260542226}
70,1.2116156,{"event": "Frame"}
70,1.2116156,{"event":"Wheel", "speed":0.448075000405347}
71,1.2284332,{"event": "Frame"}
71,1.2284332,{"event":"Wheel", "speed":0.448075000405347}
72,1.2452659,{"event": "Frame"}
72,1.2452659,{"event":"Wheel", "speed":0.28445471324234}
73,1.2621521,{"event": "Frame"}
73,1.2621521,{"event":"Wheel", "speed":0.00206476729459351}
74,1.2790369,{"event": "Frame"}
74,1.2790369,{"event":"Wheel", "speed":0.00206476729459351}
75,1.295857,{"event": "Frame"}
75,1.295857,{"event":"Wheel", "speed":0.197249507157714}
76,1.3127117,{"event": "Frame"}
76,1.3127117,{"event":"Wheel", "speed":0.556054534183841}
77,1.3295055,{"event": "Frame"}
77,1.3295055,{"event":"Wheel", "speed":0.392434247020834}
78,1.3464355,{"event": "Frame"}
78,1.3464355,{"event":"Wheel", "speed":0.751239274046961}
79,1.363166,{"event": "Frame"}
79,1.363166,{"event":"Wheel", "speed":0.587618986883955}
80,1.3800246,{"event": "Frame"}
80,1.3800246,{"event":"Wheel", "speed":0.946424013910081}
81,1.3968351,{"event": "Frame"}
81,1.3968351,{"event":"Wheel", "speed":0.305229040936208}
82,1.4136675,{"event": "Frame"}
82,1.4136675,{"event":"Wheel", "speed":0.141608753773202}
83,1.4305316,{"event": "Frame"}
83,1.4305316,{"event":"Wheel", "speed":0.500413780799328}
84,1.4473683,{"event": "Frame"}
84,1.4473683,{"event":"Wheel", "speed":0.859218807825455}
85,1.4642602,{"event": "Frame"}
85,1.4642602,{"event":"Wheel", "speed":0.0544035476885752}
86,1.4811651,{"event": "Frame"}
86,1.4811651,{"event":"Wheel", "speed":0.890783260525569}
87,1.4980628,{"event": "Frame"}
87,1.4980628,{"event":"Wheel", "speed":0.890783260525569}
88,1.5149048,{"event": "Frame"}
88,1.5149048,{"event":"Wheel", "speed":0.608393314577822}
89,1.5317686,{"event": "Frame"}
89,1.5317686,{"event":"Wheel", "speed":0.444773027414816}
90,1.5486368,{"event": "Frame"}
90,1.5486368,{"event":"Wheel", "speed":0.803578054440943}
91,1.5654549,{"event": "Frame"}
91,1.5654549,{"event":"Wheel", "speed":0.162383081467069}
92,1.5822798,{"event": "Frame"}
92,1.5822798,{"event":"Wheel", "speed":0.998762794304063}
93,1.5990308,{"event": "Frame"}
93,1.5990308,{"event":"Wheel", "speed":0.35756782133019}
94,1.6158378,{"event": "Frame"}
94,1.6158378,{"event":"Wheel", "speed":0.193947534167183}
95,1.6326787,{"event": "Frame"}
95,1.6326787,{"event":"Wheel", "speed":0.55275256119331}
96,1.6495184,{"event": "Frame"}
96,1.6495184,{"event":"Wheel", "speed":0.911557588219437}
97,1.666419,{"event": "Frame"}
97,1.666419,{"event":"Wheel", "speed":0.74793730105643}
98,1.6832982,{"event": "Frame"}
98,1.6832982,{"event":"Wheel", "speed":0.465547355108684}
99,1.7001786,{"event": "Frame"}
99,1.7001786,{"event":"Wheel", "speed":0.301927067945677}
100,1.7170414,{"event": "Frame"}
100,1.7170414,{"event":"Wheel", "speed":0.660732094971804}
101,1.73388,{"event": "Frame"}
101,1.73388,{"event":"Wheel", "speed":0.497111807808798}
102,1.7507342,{"event": "Frame"}
102,1.7507342,{"event":"Wheel", "speed":0.855916834834924}
103,1.7675189,{"event": "Frame"}
103,1.7675189,{"event":"Wheel", "speed":0.214721861861051}
104,1.7843721,{"event": "Frame"}
104,1.7843721,{"event":"Wheel", "speed":0.0511015746980447}
105,1.801196,{"event": "Frame"}
105,1.801196,{"event":"Wheel", "speed":0.409906601724171}
106,1.8181173,{"event": "Frame"}
106,1.8181173,{"event":"Wheel", "speed":0.768711628750298}
107,1.834992,{"event": "Frame"}
107,1.834992,{"event":"Wheel", "speed":0.605091341587292}
108,1.8517953,{"event": "Frame"}
108,1.8517953,{"event":"Wheel", "speed":0.963896368613418}
109,1.8686209,{"event": "Frame"}
109,1.8686209,{"event":"Wheel", "speed":0.159081108476539}
110,1.8853793,{"event": "Frame"}
110,1.8853793,{"event":"Wheel", "speed":0.159081108476539}
111,1.9021139,{"event": "Frame"}
111,1.9021139,{"event":"Wheel", "speed":0.354265848339659}
112,1.9189241,{"event": "Frame"}
112,1.9189241,{"event":"Wheel", "speed":0.354265848339659}
113,1.9356395,{"event": "Frame"}
113,1.9356395,{"event":"Wheel", "speed":0.0718759023919124}
114,1.9523947,{"event": "Frame"}
114,1.9523947,{"event":"Wheel", "speed":0.908255615228906}
115,1.9692685,{"event": "Frame"}
115,1.9692685,{"event":"Wheel", "speed":0.267060642255033}
116,1.9859903,{"event": "Frame"}
116,1.9859903,{"event":"Wheel", "speed":0.103440355092026}
117,2.0027901,{"event": "Frame"}
117,2.0027901,{"event":"Wheel", "speed":0.462245382118153}
118,2.0195287,{"event": "Frame"}
118,2.0195287,{"event":"Wheel", "speed":0.82105040914428}
119,2.0363836,{"event": "Frame"}
119,2.0363836,{"event":"Wheel", "speed":0.657430121981273}
120,2.0531092,{"event": "Frame"}
120,2.0531092,{"event":"Wheel", "speed":0.0162351490074001}
121,2.070005,{"event": "Frame"}
121,2.070005,{"event":"Wheel", "speed":0.375040176033527}
122,2.0868957,{"event": "Frame"}
122,2.0868957,{"event":"Wheel", "speed":0.570224915896647}
123,2.1038018,{"event": "Frame"}
123,2.1038018,{"event":"Wheel", "speed":0.570224915896647}
124,2.1206546,{"event": "Frame"}
124,2.1206546,{"event":"Wheel", "speed":0.765409655759767}
125,2.1374682,{"event": "Frame"}
125,2.1374682,{"event":"Wheel", "speed":0.765409655759767}
126,2.1543428,{"event": "Frame"}
126,2.1543428,{"event":"Wheel", "speed":0.960594395622888}
127,2.1711951,{"event": "Frame"}
127,2.1711951,{"event":"Wheel", "speed":0.319399422649014}
128,2.1881406,{"event": "Frame"}
128,2.1881406,{"event":"Wheel", "speed":0.678204449675141}
129,2.2049008,{"event": "Frame"}
129,2.2049008,{"event":"Wheel", "speed":0.514584162512135}
130,2.2217608,{"event": "Frame"}
130,2.2217608,{"event":"Wheel", "speed":0.873389189538262}
131,2.2385797,{"event": "Frame"}
131,2.2385797,{"event":"Wheel", "speed":0.709768902375255}
132,2.255393,{"event": "Frame"}
132,2.255393,{"event":"Wheel", "speed":0.0685739294013818}
133,2.2721628,{"event": "Frame"}
133,2.2721628,{"event":"Wheel", "speed":0.427378956427509}
134,2.2889507,{"event": "Frame"}
134,2.2889507,{"event":"Wheel", "speed":0.263758669264502}
135,2.3057304,{"event": "Frame"}
135,2.3057304,{"event":"Wheel", "speed":0.981368723316756}
136,2.3224917,{"event": "Frame"}
136,2.3224917,{"event":"Wheel", "speed":0.981368723316756}
137,2.339273,{"event": "Frame"}
137,2.339273,{"event":"Wheel", "speed":0.817748436153749}
138,2.3560265,{"event": "Frame"}
138,2.3560265,{"event":"Wheel", "speed":0.0129331760168696}
139,2.3728388,{"event": "Frame"}
139,2.3728388,{"event":"Wheel", "speed":0.0129331760168696}
140,2.3896093,{"event": "Frame"}
140,2.3896093,{"event":"Wheel", "speed":0.730543230069123}
141,2.4063771,{"event": "Frame"}
141,2.4063771,{"event":"Wheel", "speed":0.566922942906117}
142,2.4232018,{"event": "Frame"}
142,2.4232018,{"event":"Wheel", "speed":0.925727969932243}
143,2.4400618,{"event": "Frame"}
143,2.4400618,{"event":"Wheel", "speed":0.28453299695837}
144,2.4569138,{"event": "Frame"}
144,2.4569138,{"event":"Wheel", "speed":0.120912709795364}
145,2.473781,{"event": "Frame"}
145,2.473781,{"event":"Wheel", "speed":0.47971773682149}
146,2.4906253,{"event": "Frame"}
146,2.4906253,{"event":"Wheel", "speed":0.316097449658484}
147,2.5074806,{"event": "Frame"}
147,2.5074806,{"event":"Wheel", "speed":0.674902476684611}
148,2.5243228,{"event": "Frame"}
148,2.5243228,{"event":"Wheel", "speed":0.870087216547731}
149,2.5411278,{"event": "Frame"}
149,2.5411278,{"event":"Wheel", "speed":0.870087216547731}
150,2.5580012,{"event": "Frame"}
150,2.5580012,{"event":"Wheel", "speed":0.587697270599984}
151,2.5748925,{"event": "Frame"}
151,2.5748925,{"event":"Wheel", "speed":0.424076983436978}
152,2.5917422,{"event": "Frame"}
152,2.5917422,{"event":"Wheel", "speed":0.424076983436978}
153,2.6087225,{"event": "Frame"}
153,2.6087225,{"event":"Wheel", "speed":0.619261723300098}
154,2.6255456,{"event": "Frame"}
154,2.6255456,{"event":"Wheel", "speed":0.978066750326225}
155,2.6423776,{"event": "Frame"}
155,2.6423776,{"event":"Wheel", "speed":0.336871777352352}
156,2.6592568,{"event": "Frame"}
156,2.6592568,{"event":"Wheel", "speed":0.173251490189345}
157,2.6760539,{"event": "Frame"}
157,2.6760539,{"event":"Wheel", "speed":0.532056517215472}
158,2.6928235,{"event": "Frame"}
158,2.6928235,{"event":"Wheel", "speed":0.890861544241599}
159,2.709637,{"event": "Frame"}
159,2.709637,{"event":"Wheel", "speed":0.727241257078592}
160,2.7264624,{"event": "Frame"}
160,2.7264624,{"event":"Wheel", "speed":0.086046284104719}
161,2.7432369,{"event": "Frame"}
161,2.7432369,{"event":"Wheel", "speed":0.281231023967839}
162,2.7600567,{"event": "Frame"}
162,2.7600567,{"event":"Wheel", "speed":0.281231023967839}
163,2.7768468,{"event": "Frame"}
163,2.7768468,{"event":"Wheel", "speed":0.640036050993966}
164,2.793717,{"event": "Frame"}
164,2.793717,{"event":"Wheel", "speed":0.835220790857086}
165,2.8104836,{"event": "Frame"}
165,2.8104836,{"event":"Wheel", "speed":0.835220790857086}
166,2.827348,{"event": "Frame"}
166,2.827348,{"event": "Lick"}
166,2.827348,{"event":"Wheel", "speed":0.0304055307202067}
167,2.8458147,{"event": "Frame"}
167,2.8458147,{"event":"Wheel", "speed":0.389210557746333}
168,2.8613259,{"event": "Frame"}
168,2.8613259,{"event":"Wheel", "speed":0.225590270583327}
169,2.8778417,{"event": "Frame"}
169,2.8778417,{"event":"Wheel", "speed":0.584395297609454}
170,2.8946175,{"event": "Frame"}
170,2.8946175,{"event":"Wheel", "speed":0.94320032463558}
171,2.9115096,{"event": "Frame"}
171,2.9115096,{"event":"Wheel", "speed":0.779580037472574}
172,2.9282891,{"event": "Frame"}
172,2.9282891,{"event":"Wheel", "speed":0.138385064498701}
173,2.9453429,{"event": "Frame"}
173,2.9453429,{"event":"Wheel", "speed":0.497190091524827}
174,2.9619623,{"event": "Frame"}
174,2.9619623,{"event":"Wheel", "speed":0.692374831387948}
175,2.978785,{"event": "Frame"}
175,2.978785,{"event":"Wheel", "speed":0.692374831387948}
176,2.9955879,{"event": "Frame"}
176,2.9955879,{"event":"Wheel", "speed":0.887559571251068}
177,3.0124204,{"event": "Frame"}
177,3.0124204,{"event":"Wheel", "speed":0.246364598277195}
178,3.0292222,{"event": "Frame"}
178,3.0292222,{"event":"Wheel", "speed":0.0827443111141884}
179,3.0460451,{"event": "Frame"}
179,3.0460451,{"event":"Wheel", "speed":0.441549338140315}
180,3.062943,{"event": "Frame"}
180,3.062943,{"event":"Wheel", "speed":0.800354365166442}
181,3.0797357,{"event": "Frame"}
181,3.0797357,{"event":"Wheel", "speed":0.636734078003435}
182,3.096608,{"event": "Frame"}
182,3.096608,{"event":"Wheel", "speed":0.995539105029562}
183,3.1134285,{"event": "Frame"}
183,3.1134285,{"event":"Wheel", "speed":0.831918817866556}
184,3.1302963,{"event": "Frame"}
184,3.1302963,{"event":"Wheel", "speed":0.190723844892682}
185,3.1471518,{"event": "Frame"}
185,3.1471518,{"event":"Wheel", "speed":0.549528871918809}
186,3.1640143,{"event": "Frame"}
186,3.1640143,{"event":"Wheel", "speed":0.385908584755803}
187,3.1808866,{"event": "Frame"}
187,3.1808866,{"event": "Lick"}
187,3.1808866,{"event":"Wheel", "speed":0.103518638808056}
188,3.1979137,{"event": "Frame"}
188,3.1979137,{"event":"Wheel", "speed":0.103518638808056}
189,3.214595,{"event": "Frame"}
189,3.214595,{"event":"Wheel", "speed":0.93989835164505}
190,3.2314287,{"event": "Frame"}
190,3.2314287,{"event":"Wheel", "speed":0.13508309150817}
191,3.2482668,{"event": "Frame"}
191,3.2482668,{"event":"Wheel", "speed":0.13508309150817}
192,3.2651725,{"event": "Frame"}
192,3.2651725,{"event":"Wheel", "speed":0.852693145560423}
193,3.2820601,{"event": "Frame"}
193,3.2820601,{"event":"Wheel", "speed":0.852693145560423}
194,3.2990372,{"event": "Frame"}
194,3.2990372,{"event":"Wheel", "speed":0.0478778854235438}
195,3.3157352,{"event": "Frame"}
195,3.3157352,{"event":"Wheel", "speed":0.40668291244967}
196,3.3325841,{"event": "Frame"}
196,3.3325841,{"event":"Wheel", "speed":0.243062625286664}
197,3.3494212,{"event": "Frame"}
197,3.3494212,{"event":"Wheel", "speed":0.601867652312791}
198,3.3662776,{"event": "Frame"}
198,3.3662776,{"event":"Wheel", "speed":0.438247365149785}
199,3.3830952,{"event": "Frame"}
199,3.3830952,{"event":"Wheel", "speed":0.797052392175911}
200,3.3999378,{"event": "Frame"}
200,3.3999378,{"event":"Wheel", "speed":0.155857419202038}
201,3.4167802,{"event": "Frame"}
201,3.4167802,{"event":"Wheel", "speed":0.351042159065158}
202,3.433643,{"event": "Frame"}
202,3.433643,{"event":"Wheel", "speed":0.351042159065158}
203,3.4504816,{"event": "Frame"}
203,3.4504816,{"event":"Wheel", "speed":0.546226898928279}
204,3.4672143,{"event": "Frame"}
204,3.4672143,{"event":"Wheel", "speed":0.905031925954405}
205,3.4840585,{"event": "Frame"}
205,3.4840585,{"event":"Wheel", "speed":0.741411638791399}
206,3.5009202,{"event": "Frame"}
206,3.5009202,{"event":"Wheel", "speed":0.100216665817526}
207,3.5177326,{"event": "Frame"}
207,3.5177326,{"event":"Wheel", "speed":0.459021692843652}
208,3.5345863,{"event": "Frame"}
208,3.5345863,{"event":"Wheel", "speed":0.295401405680646}
209,3.5513938,{"event": "Frame"}
209,3.5513938,{"event":"Wheel", "speed":0.654206432706773}
210,3.5682305,{"event": "Frame"}
210,3.5682305,{"event": "Lick"}
210,3.5682305,{"event":"Wheel", "speed":0.0130114597328992}
211,3.5853014,{"event": "Frame"}
211,3.5853014,{"event":"Wheel", "speed":0.849391172569893}
212,3.6019618,{"event": "Frame"}
212,3.6019618,{"event":"Wheel", "speed":0.20819619959602}
213,3.6187775,{"event": "Frame"}
213,3.6187775,{"event":"Wheel", "speed":0.0445759124330133}
214,3.6356628,{"event": "Frame"}
214,3.6356628,{"event":"Wheel", "speed":0.762185966485267}
215,3.6524272,{"event": "Frame"}
215,3.6524272,{"event":"Wheel", "speed":0.762185966485267}
216,3.6694167,{"event": "Frame"}
216,3.6694167,{"event":"Wheel", "speed":0.957370706348387}
217,3.685974,{"event": "Frame"}
217,3.685974,{"event":"Wheel", "speed":0.316175733374514}
218,3.7027809,{"event": "Frame"}
218,3.7027809,{"event":"Wheel", "speed":0.152555446211507}
219,3.719566,{"event": "Frame"}
219,3.719566,{"event":"Wheel", "speed":0.511360473237634}
220,3.7363725,{"event": "Frame"}
220,3.7363725,{"event":"Wheel", "speed":0.347740186074628}
221,3.7532017,{"event": "Frame"}
221,3.7532017,{"event":"Wheel", "speed":0.706545213100754}
222,3.7700088,{"event": "Frame"}
222,3.7700088,{"event":"Wheel", "speed":0.0653502401268809}
223,3.7868062,{"event": "Frame"}
223,3.7868062,{"event":"Wheel", "speed":0.901729952963875}
224,3.8036471,{"event": "Frame"}
224,3.8036471,{"event":"Wheel", "speed":0.260534979990001}
225,3.8204635,{"event": "Frame"}
225,3.8204635,{"event":"Wheel", "speed":0.619340007016128}
226,3.8373631,{"event": "Frame"}
226,3.8373631,{"event":"Wheel", "speed":0.455719719853122}
227,3.8542127,{"event": "Frame"}
227,3.8542127,{"event":"Wheel", "speed":0.650904459716242}
228,3.8710039,{"event": "Frame"}
228,3.8710039,{"event":"Wheel", "speed":0.650904459716242}
229,3.887823,{"event": "Frame"}
229,3.887823,{"event":"Wheel", "speed":0.368514513768495}
230,3.904631,{"event": "Frame"}
230,3.904631,{"event":"Wheel", "speed":0.204894226605489}
231,3.9214298,{"event": "Frame"}
231,3.9214298,{"event": "Lick"}
231,3.9214298,{"event":"Wheel", "speed":0.563699253631616}
232,3.938361,{"event": "Frame"}
232,3.938361,{"event":"Wheel", "speed":0.922504280657742}
233,3.9550845,{"event": "Frame"}
233,3.9550845,{"event":"Wheel", "speed":0.758883993494736}
234,3.9719788,{"event": "Frame"}
234,3.9719788,{"event":"Wheel", "speed":0.117689020520863}
235,3.9887851,{"event": "Frame"}
235,3.9887851,{"event":"Wheel", "speed":0.954068733357856}
236,4.0056043,{"event": "Frame"}
236,4.0056043,{"event":"Wheel", "speed":0.312873760383983}
237,4.0224131,{"event": "Frame"}
237,4.0224131,{"event":"Wheel", "speed":0.67167878741011}
238,4.0395242,{"event": "Frame"}
238,4.0395242,{"event":"Wheel", "speed":0.508058500247103}
239,4.0560943,{"event": "Frame"}
239,4.0560943,{"event":"Wheel", "speed":0.86686352727323}
240,4.0729552,{"event": "Frame"}
240,4.0729552,{"event":"Wheel", "speed":0.0620482671363504}
241,4.0898064,{"event": "Frame"}
241,4.0898064,{"event":"Wheel", "speed":0.0620482671363504}
242,4.1066409,{"event": "Frame"}
242,4.1066409,{"event":"Wheel", "speed":0.257233006999471}
243,4.123458,{"event": "Frame"}
243,4.123458,{"event":"Wheel", "speed":0.616038034025597}
244,4.1402359,{"event": "Frame"}
244,4.1402359,{"event":"Wheel", "speed":0.974843061051724}
245,4.1570105,{"event": "Frame"}
245,4.1570105,{"event":"Wheel", "speed":0.811222773888718}
246,4.1738297,{"event": "Frame"}
246,4.1738297,{"event":"Wheel", "speed":0.170027800914844}
247,4.1906846,{"event": "Frame"}
247,4.1906846,{"event":"Wheel", "speed":0.528832827940971}
248,4.2075565,{"event": "Frame"}
248,4.2075565,{"event":"Wheel", "speed":0.365212540777965}
249,4.2243989,{"event": "Frame"}
249,4.2243989,{"event":"Wheel", "speed":0.724017567804091}
250,4.2412655,{"event": "Frame"}
250,4.2412655,{"event":"Wheel", "speed":0.919202307667212}
251,4.258156,{"event": "Frame"}
251,4.258156,{"event":"Wheel", "speed":0.278007334693338}
252,4.2750173,{"event": "Frame"}
252,4.2750173,{"event": "Lick"}
252,4.2750173,{"event":"Wheel", "speed":0.278007334693338}
253,4.2921532,{"event": "Frame"}
253,4.2921532,{"event":"Wheel", "speed":0.114387047530332}
254,4.3087426,{"event": "Frame"}
254,4.3087426,{"event":"Wheel", "speed":0.831997101582585}
255,4.3255666,{"event": "Frame"}
255,4.3255666,{"event":"Wheel", "speed":0.668376814419579}
256,4.3424228,{"event": "Frame"}
256,4.3424228,{"event":"Wheel", "speed":0.668376814419579}
257,4.3592624,{"event": "Frame"}
257,4.3592624,{"event":"Wheel", "speed":0.8635615542827}
258,4.3761529,{"event": "Frame"}
258,4.3761529,{"event":"Wheel", "speed":0.222366581308826}
259,4.3929724,{"event": "Frame"}
259,4.3929724,{"event":"Wheel", "speed":0.581171608334953}
260,4.4098193,{"event": "Frame"}
260,4.4098193,{"event":"Wheel", "speed":0.417551321171946}
261,4.4265847,{"event": "Frame"}
261,4.4265847,{"event":"Wheel", "speed":0.776356348198073}
262,4.4434951,{"event": "Frame"}
262,4.4434951,{"event":"Wheel", "speed":0.1351613752242}
263,4.4601969,{"event": "Frame"}
263,4.4601969,{"event":"Wheel", "speed":0.33034611508732}
264,4.4769599,{"event": "Frame"}
264,4.4769599,{"event":"Wheel", "speed":0.33034611508732}
265,4.4937505,{"event": "Frame"}
265,4.4937505,{"event":"Wheel", "speed":0.52553085495044}
266,4.5105099,{"event": "Frame"}
266,4.5105099,{"event":"Wheel", "speed":0.52553085495044}
267,4.5273493,{"event": "Frame"}
267,4.5273493,{"event": "Reward"}
267,4.5273493,{"event":"Wheel", "speed":0.884335881976567}
268,4.5452838,{"event": "Frame"}
268,4.5452838,{"event":"Wheel", "speed":0.0795206218396875}
269,4.5609461,{"event": "Frame"}
269,4.5609461,{"event":"Wheel", "speed":0.0795206218396875}
270,4.5778119,{"event": "Frame"}
270,4.5778119,{"event":"Wheel", "speed":0.274705361702808}
271,4.5946421,{"event": "Frame"}
271,4.5946421,{"event":"Wheel", "speed":0.274705361702808}
272,4.6114449,{"event": "Frame"}
272,4.6114449,{"event":"Wheel", "speed":0.469890101565928}
273,4.6282666,{"event": "Frame"}
273,4.6282666,{"event":"Wheel", "speed":0.828695128592055}
274,4.6451846,{"event": "Frame"}
274,4.6451846,{"event":"Wheel", "speed":0.187500155618182}
275,4.6619562,{"event": "Frame"}
275,4.6619562,{"event":"Wheel", "speed":0.0238798684551753}
276,4.6787644,{"event": "Frame"}
276,4.6787644,{"event":"Wheel", "speed":0.382684895481302}
277,4.6956435,{"event": "Frame"}
